"RAZON SOCIAL","POTENCIAL UNO","NOMBRE COMERCIAL",RUC,CONSIGNATARIO,"POSICION ARANCELARIA","CODIGO COMPLEMENTARIO","CODIGO SUPLEMENTARIO","DESCRIPCION POSICION","DESCRIPCION DEL DESPACHO",MARCA,MODELO,REFRENDO,ITEM,DAU,"FECHA DESPACHO","FECHA EMBARQUE","FECHA LLEGADA","FECHA LIQUIDACION","FECHA PAGO","FECHA SALIDA ALMACEN",REGIMEN,"NUMERO MANIFIESTO",MANIFIESTO,"CODIGO DOCUMENTO TRANSPORTE","DOCUMENTO TRANSPORTE",ADUANA,"PAIS ORIGEN","PAIS PROCEDENCIA","PAIS EMBARQUE","PUERTO EMBARQUE","VIA TRANSPORTE",CONTENEDORES,DEPOSITO,"FOB U$S","FLETE U$S","SEGURO U$S","CIF U$S",FACTURA,"VALOR FACTURA U$S","BASE IMPONIBLE U$S","KGS NETO","KGS BRUTO",UNIDADES,"TIPO UNIDAD","PRECIO UNITARIO U$S","CANTIDAD COMERCIAL","UNIDAD COMERCIAL","PRECIO UNITARIO COMERCIAL U$S","TIPO UNIDAD NOMENCLADOR",ADVAL,MONEDA,EMBARCADOR,INCOTERM,"CODIGO LIBERACION","ESTADO MERCADERIA","CLASE MERCADERIA","PAIS DESTINO","TOTAL FOB U$S","TOTAL FLETE U$S","TOTAL SEGURO U$S","TOTAL CIF U$S","TOTAL KGS NETO","TOTAL KGS BRUTO","TOTAL BASE IMPONIBLE","TOTAL CANTIDAD BULTOS","TOTAL AJUSTES","TOTAL OTROS AJUSTES",CLASE,VERIFICADOR,"AGENTE AFIANZADO",NAVE,"AGENCIA TRANSPORTE","EMPRESA TRANSPORTE",AFORADOR,"FECHA AFORO","TIPO AFORO","ACTIVIDAD PRINCIPAL DEL IMPORTADOR","DIRECCION DEL IMPORTADOR","DIRECCION DEL CONSIGNATARIO",CONSOLIDADORA
"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",,,1790580202001,"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, GRANULAR UREA IN BULK NCM",PHOSAGRO,"SIN MODELO",02820201000498521,1,,2020-07-29,2020-06-28,2020-08-02,2020-07-29,2020-07-29,2020-08-04,"IMPORTACION A CONSUMO",,CEC202077900111,CEC20207790011100060000,6,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05901469-ANDIPUERTO GUAYAQUIL S.A.","698,115.00","100,650.00","3,171.10","801,936.12",20CH-40102065,0.00,"801,936.12","3,300,000.00",0.00,"3,300,000.00","KILOGRAMO BRUTO",0.21,"3,300.00",TM,211.55,"kg, Kilogramo",0.00,DOL,"PHOSAGRO TRADING SA",,,NUEVO,,ECUADOR,"698,115.00",0.00,"3,171.10","701,286.12","3,300,000.00",0.00,"801,936.12",0.00,0.00,0.00,,,"01777833: CORADUANAS","INTERLINK EQUALITY","ANDINAVE S.A.",-,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","AMAZONAS N35-43 Y JUAN PABLO SANZ",,
"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",,,1790580202001,"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, PRILLED UREA IN BULK NCM",PHOSAGRO,"SIN MODELO",02820201000498625,1,,2020-07-29,2020-06-28,2020-08-02,2020-07-29,2020-07-29,2020-08-04,"IMPORTACION A CONSUMO",,CEC202077900111,CEC20207790011100070000,7,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05901469-ANDIPUERTO GUAYAQUIL S.A.","312,690.00","45,750.00","1,423.01","359,863.00",20CH-40102066,0.00,"359,863.00","1,500,000.00",0.00,"1,500,000.00","KILOGRAMO BRUTO",0.21,"1,500.00",TM,208.46,"kg, Kilogramo",0.00,DOL,"PHOSAGRO TRADING SA",,,NUEVO,,ECUADOR,"312,690.00",0.00,"1,423.01","314,113.00","1,500,000.00",0.00,"359,863.00",0.00,0.00,0.00,,,"01777833: CORADUANAS","INTERLINK EQUALITY","ANDINAVE S.A.",-,"LOPEZ TOMALA SHIRLEY YESENIA",0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","AMAZONAS N35-43 Y JUAN PABLO SANZ",,
"AGRIPAC S.A.",,,0990006687001,"AGRIPAC S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NINGUNA",PHOSAGRO,"SIN MODELO",02820201000498900,1,,2020-07-29,2020-06-28,2020-08-02,2020-07-29,2020-07-29,2020-08-04,"IMPORTACION A CONSUMO",,CEC202077900111,CEC20207790011100040000,4,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05901469-ANDIPUERTO GUAYAQUIL S.A.","908,160.00","134,200.00",625.42,"1,042,985.44",20CH-40102072,0.00,"1,042,985.44","4,400,000.00",0.00,"4,400,000.00","KILOGRAMO BRUTO",0.21,"4,400.00",TM,206.40,"kg, Kilogramo",0.00,DOL,"PHOSAGRO TRADING SA",,,NUEVO,,ECUADOR,"908,160.00",0.00,625.42,"908,785.44","4,400,000.00",0.00,"1,042,985.44",0.00,0.00,0.00,,,"01777805: ROBLES MEDRANO ANDREA ESTEFANIA","INTERLINK EQUALITY","ANDINAVE S.A.",-,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"AGRIPAC S.A.",,,0990006687001,"AGRIPAC S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NINGUNA",PHOSAGRO,"SIN MODELO",02820201000498959,1,,2020-07-29,2020-06-28,2020-08-02,2020-07-29,2020-07-29,0000-00-00,"IMPORTACION A CONSUMO",,CEC202077900111,CEC20207790011100050000,5,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05901469-ANDIPUERTO GUAYAQUIL S.A.","902,815.00","134,755.09",622.54,"1,038,192.62",20CH-40102073,0.00,"1,038,192.62","4,418,200.00",0.00,"4,418,200.00","KILOGRAMO BRUTO",0.20,"4,418.20",TM,204.34,"kg, Kilogramo",0.00,DOL,"PHOSAGRO TRADING SA",,,NUEVO,,ECUADOR,"902,815.00",0.00,622.54,"903,437.50","4,418,200.00",0.00,"1,038,192.62",0.00,0.00,0.00,,,"01777805: ROBLES MEDRANO ANDREA ESTEFANIA","INTERLINK EQUALITY","ANDINAVE S.A.",-,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, PRILADA",PHOSAGRO,"SIN MODELO",02820201000500449,1,,2020-07-29,2020-06-28,2020-08-02,2020-07-29,2020-07-30,2020-08-03,"IMPORTACION A CONSUMO",,CEC202077900111,CEC20207790011100100000,10,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05901469-ANDIPUERTO GUAYAQUIL S.A.","362,700.00","54,900.00",584.64,"418,184.62",20CH-40102092,0.00,"418,184.62","1,800,000.00",0.00,"1,800,000.00","KILOGRAMO BRUTO",0.20,"1,800,000.00",KG,0.20,"kg, Kilogramo",0.00,DOL,"PHOSAGRO TRADING SA",,,NUEVO,,ECUADOR,"362,700.00",0.00,584.64,"363,284.62","1,800,000.00",0.00,"418,184.62",0.00,0.00,0.00,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","INTERLINK EQUALITY","ANDINAVE S.A.",-,,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, GRANULAR",PHOSAGRO,"SIN MODELO",02820201000500716,1,,2020-07-29,2020-06-28,2020-08-02,2020-07-29,2020-07-30,2020-08-04,"IMPORTACION A CONSUMO",,CEC202077900111,CEC20207790011100090000,9,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05901469-ANDIPUERTO GUAYAQUIL S.A.","445,677.06","66,470.18",717.01,"512,864.25",20CH-40102093,0.00,"512,864.25","2,179,350.00",0.00,"2,179,350.00","KILOGRAMO BRUTO",0.20,"2,179,350.00",KG,0.20,"kg, Kilogramo",0.00,DOL,"PHOSAGRO TRADING SA",,,NUEVO,,ECUADOR,"445,677.06",0.00,717.01,"446,394.09","2,179,350.00",0.00,"512,864.25",0.00,0.00,0.00,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","INTERLINK EQUALITY","ANDINAVE S.A.",-,,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"PROTECALEMAN REPRESENTACIONES QUIMICAS S.A",,,1792297966001,"PROTECALEMAN REPRESENTACIONES QUIMICAS S.A",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","FERTILIZANTE, UREA GRANULADA","SIN MARCA","SIN MODELO",02820201000508691,1,,2020-07-31,2020-06-21,2020-08-02,2020-07-31,2020-07-31,0000-00-00,"IMPORTACION A CONSUMO",,CEC2020MAEU0540,CEC2020MAEU054055030000,SUDU80880A8AC028,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","79,233.00","12,755.00",108.00,"92,096.00",1596,0.00,"92,096.00","319,000.00",0.00,"320,116.50","KILOGRAMO BRUTO",0.25,319.00,TM,248.38,"kg, Kilogramo",0.00,DOL,"VISION CHEMICALS LIMITED",,,NUEVO,,ECUADOR,"79,233.00",0.00,108.00,"79,341.00","319,000.00",0.00,"92,096.00",0.00,0.00,0.00,,,"01900007: ROCALVI S.A.","MAERSK BALI","HAMBURG SÃD ECUADOR S.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO",9993-OTROS,"LOT. LAS FERIAS AVENIDA TANASA SOLAR 9 Y CALLE R5 MZ R VIA DURAN - TAMBO KILOMETRO 4.5",,
"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",,,1790580202001,"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, PARA USO AGRICOLA",EUROCHEM,"SIN MODELO,",02820201000515389,1,,2020-08-03,2020-06-21,2020-08-02,2020-08-03,2020-08-04,2020-08-07,"IMPORTACION A CONSUMO",,CEC2020MAEU0540,CEC2020MAEU054055060000,SUDU80880A8AC030,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","110,170.58","19,635.00",532.89,"130,338.47",,0.00,"130,338.47","491,000.00",0.00,"492,718.50","KILOGRAMO BRUTO",0.22,491.00,TM,224.38,"kg, Kilogramo",0.00,DOL,"EUROCHEM NORTH AMERICA CORP",,,NUEVO,,ECUADOR,"110,170.58","19,635.00",532.89,"130,338.47","491,000.00",0.00,"130,338.47",0.00,0.00,0.00,,,"01777833: CORADUANAS","MAERSK BALI","HAMBURG SÃD ECUADOR S.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","AMAZONAS N35-43 Y JUAN PABLO SANZ",,
"ANDERS ECUADOR CIA. LTDA.",,,1791940555001,"ANDERS ECUADOR CIA. LTDA.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","PERLAS DE UREA, RONACARE UREA BEADS",MERCK,1.30133.9025,02820201000536092,9,,2020-08-11,2020-07-17,2020-08-09,2020-08-11,2020-08-17,2020-08-19,"IMPORTACION A CONSUMO",,CEC2020MAEU0546,CEC2020MAEU054655189611,SUDUA0HAM013572A,"GUAYAQUIL MARITIMO",GERMANY,GERMANY,GERMANY,DEHAM-HAMBURG,MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.",250.50,8.51,2.59,261.60,,0.00,261.60,75.00,0.00,82.59,"KILOGRAMO BRUTO",3.03,75.00,KG,3.34,"kg, Kilogramo",0.00,DOL,"Merck Performance Materials Germany GmbH",,,NUEVO,,ECUADOR,"27,241.04",915.73,281.57,"28,438.34","2,068.00",0.00,"28,438.34",0.00,0.00,0.00,,,"01900010: CESAR CHAVEZ BARRIGA & ASOCIADOS CIA. LTDA.","MAERSK BATUR","HAMBURG SÃD ECUADOR S.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","SAN CAMILO CALLE JOSE VITERI B8-N6E INTERSECCION SAN JORGE",,
"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",,,1790580202001,"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, PARA USO AGRICOLA",EUROCHEM,"SIN MODELO",02820201000538343,1,,2020-08-12,2020-06-21,2020-08-09,2020-08-12,2020-08-12,2020-08-14,"IMPORTACION A CONSUMO",,CEC2020MAEU0546,CEC2020MAEU054655040000,SUDU80880MEMO030,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","6,507.02","1,205.00",31.98,"7,744.00",,0.00,"7,744.00","29,000.00",0.00,"29,102.50","KILOGRAMO BRUTO",0.22,29.00,TM,224.38,"kg, Kilogramo",0.00,DOL,"EUROCHEM NORTH AMERICA CORP",,,NUEVO,,ECUADOR,"6,507.02","1,205.00",31.98,"7,744.00","29,000.00",0.00,"7,744.00",0.00,0.00,0.00,,,"01777833: CORADUANAS","MAERSK BATUR","HAMBURG SÃD ECUADOR S.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","AMAZONAS N35-43 Y JUAN PABLO SANZ",,
"FERTILIZANTES Y ABONOS PALACIOS MARQUEZ FERTIPALMA CIA LTDA",,,0790099176001,"FERTILIZANTES Y ABONOS PALACIOS MARQUEZ FERTIPALMA C LTDA",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILLED, Urea prilled 46,2 por ciento Nitrogen (fertilizer for agricultural use) in 1.000 kg big bags","UNEX TRADING","SIN MODELO,",02820201000549815,1,,2020-08-17,2020-07-05,2020-08-16,2020-08-17,2020-08-17,2020-08-19,"IMPORTACION A CONSUMO",,CEC2020MAEU0554,CEC2020MAEU055400170000,910886487,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","74,140.00","8,800.00",139.96,"83,079.96",,0.00,"83,079.96","319,000.00",0.00,"368,700.00","KILOGRAMO BRUTO",0.20,319.00,TM,232.41,"kg, Kilogramo",0.00,DOL,"UNEX TRADING GMBH",,,NUEVO,,ECUADOR,"74,140.00","8,800.00",139.96,"83,079.96","319,000.00",0.00,"83,079.96",0.00,0.00,0.00,,,"01900008: FMA FRANCISCO MOSQUERA AULESTIA CIA. LTDA.","MAERSK BULAN","MAERSK DEL ECUADOR C.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO","0112-CULTIVOS DE HORTALIZAS Y LEGUMBRES,ESPECIALIDADES HORTI","Ave. 25 de Junio Km 1.15 Via Pasaje-Machal",,
"ANDERS ECUADOR CIA. LTDA.",,,1791940555001,"ANDERS ECUADOR CIA. LTDA.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","PERLAS DE UREA, RONACARE UREA BEADS",MERCK,1.30133.9025,02820201000555926,1,,2020-08-18,2020-07-23,2020-08-16,2020-08-18,2020-08-19,2020-08-19,"IMPORTACION A CONSUMO",,CEC2020MAEU0554,CEC2020MAEU055455069924,SUDUA0HAM014267A,"GUAYAQUIL MARITIMO",GERMANY,GERMANY,GERMANY,DEHAM-HAMBURG,MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","3,030.00",258.03,32.88,"3,320.91",,0.00,"3,320.91","1,000.00",0.00,"1,109.43","KILOGRAMO BRUTO",2.73,"1,000.00",KG,3.03,"kg, Kilogramo",0.00,DOL,"Merck Performance Materials Germany GmbH",,,NUEVO,,ECUADOR,"6,852.00",549.36,74.01,"7,475.37","1,300.00",0.00,"7,475.37",0.00,0.00,0.00,,,"01900010: CESAR CHAVEZ BARRIGA & ASOCIADOS CIA. LTDA.","MAERSK BULAN","HAMBURG SÃD ECUADOR S.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","SAN CAMILO CALLE JOSE VITERI B8-N6E INTERSECCION SAN JORGE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, EN SACOS DE 50 KILOS",KEYTRADE,"SIN MODELO",02820201000566218,1,,2020-08-22,2020-07-12,2020-08-21,2020-08-22,2020-08-24,2020-09-01,"IMPORTACION A CONSUMO",,CEC2020MAEU0560,CEC2020MAEU056000200000,910886509,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","254,193.70","29,604.07",397.32,"284,195.09",,0.00,"284,195.09","1,073,000.00",0.00,"1,075,553.00","KILOGRAMO BRUTO",0.24,"1,073,000.00",KG,0.24,"kg, Kilogramo",0.00,DOL,"KEYTRADE AG",,,NUEVO,,ECUADOR,"254,193.70","29,604.07",397.32,"284,195.09","1,073,000.00",0.00,"284,195.09",0.00,0.00,0.00,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","LARS MAERSK","MAERSK DEL ECUADOR C.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, EN SACOS DE 50 KILOS",KEYTRADE,"SIN MODELO",02820201000566225,1,,2020-08-22,2020-07-12,2020-08-23,2020-08-22,2020-08-24,2020-09-01,"IMPORTACION A CONSUMO",,CEC2020MAEU0562,CEC2020MAEU056200160000,910886503,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","255,344.42","30,404.18",400.05,"286,148.66",,0.00,"286,148.66","1,102,000.00",0.00,"1,104,622.00","KILOGRAMO BRUTO",0.23,"1,102,000.00",KG,0.23,"kg, Kilogramo",0.00,DOL,"KEYTRADE AG",,,NUEVO,,ECUADOR,"255,344.42","30,404.18",400.05,"286,148.66","1,102,000.00",0.00,"286,148.66",0.00,0.00,0.00,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","MAERSK BRANI","MAERSK DEL ECUADOR C.A.","02907986-MAERSK DEL ECUADOR C.A.","MANRIQUE ANDRADE MARIA FERNANDA",0000-00-00,"AFORO DOCUMENTAL","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"AGRIPAC S.A.",,,0990006687001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NINGUNA",PHOSAGRO,"SIN MODELO,",02820201000660398,1,,2020-09-24,2020-09-01,2020-09-27,2020-09-24,2020-09-24,2020-10-05,"IMPORTACION A CONSUMO",,CEC202077900142,CEC20207790014200100000,14,"GUAYAQUIL MARITIMO",BELARUS,LITHUANIA,LITHUANIA,LTKLJ-KLAIPEDA,MARITIMO,0.00,"05901469-ANDIPUERTO GUAYAQUIL S.A.","1,016,400.00","173,250.00",713.79,"1,190,363.75",,0.00,"1,190,363.75","3,850,000.00",0.00,"3,850,000.00","KILOGRAMO BRUTO",0.26,"3,850.00",TM,264.00,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",,,NUEVO,,ECUADOR,"1,160,280.00","197,775.00",814.83,"1,358,869.75","4,395,000.00",0.00,"1,358,869.75",0.00,0.00,0.00,,,"01777805: ROBLES MEDRANO ANDREA ESTEFANIA","BUNUN LEADER","ANDINAVE S.A.",-,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"AGRIPAC S.A.",,,0990006687001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NINGUNA",PHOSAGRO,"SIN MODELO,",02820201000660398,2,,2020-09-24,2020-09-01,2020-09-27,2020-09-24,2020-09-24,2020-10-05,"IMPORTACION A CONSUMO",,CEC202077900142,CEC20207790014200100000,14,"GUAYAQUIL MARITIMO",BELARUS,LITHUANIA,LITHUANIA,LTKLJ-KLAIPEDA,MARITIMO,0.00,"05901469-ANDIPUERTO GUAYAQUIL S.A.","143,880.00","24,525.00",101.04,"168,506.05",,0.00,"168,506.05","545,000.00",0.00,"5,450,000.00","KILOGRAMO BRUTO",0.03,545.00,TM,264.00,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",,,NUEVO,,ECUADOR,,,,,,,,,,,,,"01777805: ROBLES MEDRANO ANDREA ESTEFANIA","BUNUN LEADER","ANDINAVE S.A.",-,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"FERMAGRI S.A.",,,1791401344001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NO APLICA","SIN MARCA","SIN MODELO",02820201000661728,1,,2020-09-24,2020-08-29,2020-09-27,2020-09-24,2020-09-25,2020-10-02,"IMPORTACION A CONSUMO",,CEC202077900142,CEC20207790014200020000,2,"GUAYAQUIL MARITIMO",CHINA,LITHUANIA,LITHUANIA,LTKLJ-KLAIPEDA,MARITIMO,0.00,"05901469-ANDIPUERTO GUAYAQUIL S.A.","639,935.56","121,506.75",990.24,"762,432.56",,0.00,"762,432.56","2,700,150.00",0.00,"2,700,150.00","KILOGRAMO BRUTO",0.24,"2,700.15",TM,237.00,"kg, Kilogramo",0.00,DOL,NITRON,,,NUEVO,,ECUADOR,"639,935.56","121,506.75",990.24,"762,432.56","2,700,150.00",0.00,"762,432.56",0.00,0.00,0.00,,,"01900118: ALBARRACIN BOSCH RAMON GONZALO","BUNUN LEADER","ANDINAVE S.A.",-,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"FERMAGRI S.A.",,,1791401344001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NO APLICA","SIN MARCA","SIN MODELO",02820201000661783,1,,2020-09-24,2020-09-01,2020-09-27,2020-09-24,2020-09-25,2020-10-05,"IMPORTACION A CONSUMO",,CEC202077900142,CEC20207790014200030000,4,"GUAYAQUIL MARITIMO",CHINA,LITHUANIA,LITHUANIA,LTKLJ-KLAIPEDA,MARITIMO,0.00,"05901469-ANDIPUERTO GUAYAQUIL S.A.","954,250.69","188,338.95","1,495.72","1,144,085.38",,0.00,"1,144,085.38","4,185,310.00",0.00,"4,185,310.00","KILOGRAMO BRUTO",0.23,"4,185.31",TM,228.00,"kg, Kilogramo",0.00,DOL,NITRON,,,NUEVO,,ECUADOR,"954,250.69","188,338.95","1,495.72","1,144,085.38","4,185,310.00",0.00,"1,144,085.38",0.00,0.00,0.00,,,"01900118: ALBARRACIN BOSCH RAMON GONZALO","BUNUN LEADER","ANDINAVE S.A.",-,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
